DOW,area.hectares,max_depth_m,mean.gdd,proportion_disturbed_ws,littoral.zone,secchi.m,blackbullhead,blackcrappie,bowfin,brownbullhead,commoncarp,goldenshiner,greensunfish,largemouthbass,northernpike,rockbass,smallmouthbass,walleye,whitesucker,yellowbullhead,yellowperch,Lepomis,coldwater
38004200,20.91821934,3.9624,2049.910081,0.008078995,NA,1.524,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
38004700,263.1389778,16.1544,NA,0.001122186,0.9858726,4.88,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
38004900,31.53313312,4.8768,2030.597239,0,NA,2.8194,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
38005100,22.0149184,6.7056,NA,0,0.9979793,2.42348,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
38005300,31.65453892,11.5824,NA,0.014296464,NA,3.9624,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0
38006500,17.3812637,15.5448,2116.630219,0,NA,2.83464,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38021900,501.3573917,4.8768,2032.996708,0.007250549,0.9809545,1.43256,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1
38024800,15.03003804,2.4384,2307.096377,0,NA,1.2192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38025600,24.73036146,6.7056,2050.309163,0.009118541,1,3.66262,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
38026900,17.7252468,2.286,1945.503229,0,NA,1.9812,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
38029200,39.28287002,6.096,2091.872264,0.000726006,0.8231984,1.6764,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
38039300,164.3470315,12.192,2071.697514,0.006442913,0.93671355,3.3014,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
38040600,119.4228386,10.668,2296.910608,0.024401291,0.98083975,3.075,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0
38041500,41.1565662,5.4864,2042.474481,0,NA,2.5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
38043100,7.76187748,3.9624,1901.43115,0,NA,3.9624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38043200,41.46412756,3.6576,1982.733334,0.001115325,NA,2.28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
38053000,158.8918642,9.4488,2119.100438,NA,NA,3.8,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
38053200,338.4510424,10.3632,2119.100438,NA,NA,4.45,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
38053900,71.05476788,2.1336,1968.948594,0,1,1.125,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
38055000,15.24452162,3.048,2030.162141,0.002943341,NA,2.1336,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0
38055100,11.84111236,7.9248,2118.377389,0.001827819,NA,4.2672,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
38057300,58.73207918,3.048,1955.001854,0.007622159,1,0.9,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
38061900,260.1159734,13.716,2119.100438,0.012510143,NA,4,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
38063500,10.76869446,2.7432,2036.55807,0.004134367,NA,1.9812,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
38064400,526.3427053,19.812,2119.100438,0.014586454,NA,3.9812,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
38065800,42.07115656,2.1336,2062.562634,0.02217529,NA,1.524,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0
38065900,116.2743815,2.1336,2072.691657,0.003892028,NA,0.71628,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
38066400,32.83217518,4.2672,2070.313271,0.040274207,1,2.8,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
38066600,118.5810917,2.1336,2098.682152,0.034426421,NA,0.7917,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
38067300,8.01682966,7.0104,2109.735327,0.010683761,NA,2.9718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
38067400,25.292875,2.7432,1987.932729,0.019576508,1,2.0514,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0
38068600,110.4185751,3.9624,2188.580367,0.002756307,0.6456956,0.825,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
38069100,92.54359448,5.7912,2094.664741,0.000268793,0.94194245,1.75,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
38071400,19.92673864,15.8496,2147.000706,0.004612613,NA,5.334,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
38071500,121.3612845,13.1064,2098.312585,0,NA,4.57,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
38072400,54.13889308,22.2504,2098.315893,0.016937191,NA,6.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
38073500,196.8675984,3.3528,2096.820046,0.010273086,0.666138,0.9,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0
38073600,49.48500408,4.572,2127.382061,0.010644719,NA,1.17348,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
38074400,96.20195592,6.096,2174.88069,0.003811944,1,3.05,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
38075500,18.25538546,2.1336,2142.552208,0.007698888,NA,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
38077800,228.2348103,9.144,2217.168378,0.002154132,0.5294199,1.68,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1
38077900,522.8219371,17.0688,2217.168378,0.004745046,0.401779,1.98,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
38078200,264.3935044,16.764,2217.168378,0.004773547,0.4383054,1.626667,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
38081000,188.2275523,13.716,2229.456904,0.007663699,0.84670455,3.8088,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1
38081100,913.9671436,9.7536,2203.238246,0.0067949,0.56401895,1.7125,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
40000100,168.6002813,7.9248,2925.291502,0.690375009,0.2849215,0.66,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0
40000200,360.9839589,3.6576,2921.068692,0.750400714,0.8431582,1.05156,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
40000900,49.01152146,9.144,2953.055685,0.560189574,0.4082515,0.91,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0
40001000,296.5134322,1.8288,2808.869051,0.779761679,NA,0.91,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
40001400,104.4535035,3.9624,2863.790061,0.727252948,0.84076265,1.4671,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0
40002000,122.0978131,5.7912,2991.269394,0.629441625,0.41675495,0.6858,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0
40003100,549.4826508,10.668,2894.557393,0.732769467,0.3447212,1.3325,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0
40003200,210.8899683,4.2672,2946.450055,0.695529319,0.66042915,0.9775,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0
40003300,108.803878,20.4216,2862.236201,0.773580762,0.460643,1.68,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0
40003900,28.8541118,18.288,2956.358224,0.540971168,0.6942145,3.05,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
40004400,30.71971426,8.2296,3000.801165,0.790123458,0.65399235,1.05156,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
40005100,31.3226964,16.764,2886.723977,0.613368984,0.92024175,3.8475,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0
40005600,68.36360598,9.7536,3006.30343,0.501312335,NA,0.855,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0
40005700,375.1479689,18.288,2889.864284,0.544944123,0.6872055,1.8288,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
40006300,320.365625,15.5448,2966.460388,0.685852226,0.4824982,1.295,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0
40007900,113.081409,5.4864,2952.163697,0.798263993,0.64007785,1.4382,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0
40009201,277.035895,11.2776,2796.511515,0.650631402,0.3811019,1.22,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
40009202,177.5802637,7.3152,3017.889694,0.650631402,0.3943411,0.7125,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0
40010900,241.0754971,3.3528,2928.935353,0.825747805,0.2508987,0.55,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
40011700,614.9041896,15.5448,2980.293993,0.703240389,0.573114,1.2,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
40012400,121.4058,11.2776,3029.751231,0.627670608,0.5311851,0.8,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
41002101,221.3956169,2.7432,2773.632014,0.721418262,0.3004815,0.5175,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0
41003400,89.5165432,1.8288,2641.595764,0.703269995,NA,0.90052,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0
41004300,1092.437716,2.7432,2686.064336,0.655750684,0.13689795,0.6098,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0
41004500,120.855427,2.22504,2757.264459,0.58144476,NA,0.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41006200,43.81940008,3.048,2639.908619,0.593989574,NA,1.143,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
41006700,101.7380604,4.93776,2727.711799,0.400628437,1,1.92024,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0
41008200,80.330171,1.9812,2695.31672,0.679160979,NA,0.4572,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0
41008900,403.1805681,3.048,2708.147207,0.589893026,0.95303525,1.3725,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0
41011000,615.8147331,2.7432,NA,0.555880151,0.82998355,0.89196,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0
41015600,6.29691416,3.9624,NA,NA,NA,1.524,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
42000200,138.5685333,3.3528,2994.012286,0.752875032,0.31937615,0.60206,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0
42001400,153.550009,2.1336,2911.035048,0.552694325,0.2275807,0.4572,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0
42002000,115.8008989,3.3528,2952.243453,0.728370529,0.4359519,0.5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
42004700,162.4126324,2.4384,2759.169622,0.60302634,0.1136786,0.3,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0
42005200,153.4286032,2.40792,2767.542795,0.816245628,0.2414573,0.6,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0
42005500,26.61215136,3.3528,2665.643899,0.438636363,0.1159893,0.42812,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0
42007000,142.1500044,6.7056,2717.000313,0.50966744,0.29608975,1.61729,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0
42007800,150.8669408,4.2672,2624.634852,0.647058824,NA,1.53924,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0
42009300,60.28202656,2.7432,2793.149432,0.743204764,0.104521955,0.45,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0
42009600,68.68735478,2.4384,2854.081248,0.772030259,0.5016458,0.439268,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
43001200,154.7721607,3.6576,2816.960257,0.878854281,0.4981365,0.685,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0
43004000,142.275457,3.048,2884.388738,0.527814396,NA,0.44384,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
43007300,133.3561776,5.4864,2793.878843,0.716366296,0.5015299,0.61,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0
43008400,210.610735,4.63296,2984.629123,0.824431739,0.44527265,0.73754,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
43010400,56.88671102,11.2776,2852.860138,0.677331123,0.4384514,1.06816,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
44000300,336.72708,13.1064,2288.897596,0.030139204,0.4769615,2.5825,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
44001400,455.6440611,8.8392,2319.798504,0.026337448,0.99731045,2.8189,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
44002300,390.9104886,4.8768,2314.106726,0.021719239,1,2.57,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
44003800,249.314904,13.1064,2374.170772,0.173255814,0.51208675,1.56,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0
44004500,255.963895,8.8392,2345.885266,0.01725177,0.99494115,3.2,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
45011900,17.2800922,7.0104,2564.523766,0.580081266,0.6030906,0.925,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
46001401,135.7478718,2.4384,2925.847366,0.777169231,NA,0.27432,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0
46002000,102.1346527,6.7056,2986.829523,0.488939493,0.2662067,0.91,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0
46002400,33.65773462,3.3528,3000.833615,0.848776223,0.4032931,0.61,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0
46002500,55.9276052,5.7912,2980.748418,0.875521442,0.40128255,0.8775,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0
46003000,92.23198626,7.0104,2979.613429,0.782388974,0.3331122,1.22,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
46003100,221.7881623,8.2296,2983.504696,0.830681983,0.6085692,0.91,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
46003400,73.68927374,5.7912,3048.988082,0.554586563,0.09150002,0.6,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
46004600,70.52462922,1.524,2966.60803,0.795690521,NA,0.47244,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0
46005200,263.4424923,2.1336,2762.887964,0.831281084,NA,0.24144,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
46009600,108.1887552,2.1336,2925.633813,0.623505976,0.10646735,0.3024,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0
46010300,67.1981103,1.524,3001.988483,0.734228188,NA,0.15,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0
46010900,384.8644797,6.096,2912.118217,0.655467285,0.275548,0.91,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
46012100,286.0603928,2.1336,2940.94053,0.868842334,0.3209996,0.3,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
46013300,179.8869739,5.4864,2936.384428,0.439273991,0.1920934,0.475,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0
46014500,62.98128218,1.524,2649.649321,0.825667981,NA,0.22192,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
47000200,414.8193374,5.1816,2821.65051,0.352309044,0.907496,1.8441665,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0
47001500,430.6061383,4.572,2861.300953,0.712320745,1,1.4,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0
47002500,20.83323528,9.4488,2855.194391,0.653378379,0.4330627,1.5,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
47002600,67.95487312,8.5344,2829.549652,0.614285714,0.8393715,2.135,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
47003800,276.7445211,9.7536,2830.055395,0.754146846,0.4302604,0.9325,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
47004200,62.18405076,8.8392,2862.869959,0.813309934,0.4078689,1.13146,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0
47004600,984.9652554,5.1816,2820.556759,0.648745166,0.54737095,1.04875,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
47004901,352.3398659,7.62,3373.565819,0.572982426,0.28729995,1.164,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
47005000,117.3184714,15.5448,2769.16487,0.734233154,0.4190874,2,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
47006100,77.58235306,5.1816,2881.184013,0.689099335,0.4662072,0.7985,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
47006200,96.47309554,5.4864,2896.490479,0.702419418,0.3539314,0.7,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
47006400,76.7082313,10.3632,2809.339748,0.566616766,0.7412692,1.9,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
47006800,241.3466367,22.86,2761.076391,0.729115539,0.5143997,1.755,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
47008200,61.46775654,6.096,2901.878971,0.82110728,0.2371069,0.7075,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0
47008800,48.30736782,14.3256,2845.501906,0.855318222,0.24518435,0.905,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0
47009500,214.107222,5.4864,2806.265783,0.780040179,0.2925953,0.535,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0
47011900,240.2013753,14.9352,2753.95784,0.514151485,0.53902705,3.6575,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0
47012900,225.2846493,4.572,2842.584977,0.484865725,0.2446099,0.46,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0
47013402,248.6026567,5.4864,2793.198886,0.669085436,0.7539144,1.54,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
47015900,91.3578645,2.4384,2690.287777,0.769040903,1,1.2,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
48001200,251.6418485,4.572,2525.701159,0.09677146,1,1.612,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
49002400,76.57063806,10.3632,2617.306352,0.838797377,0.6812467,2.74,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
49003600,130.106549,9.4488,NA,0.381950107,0.7006956,1.8288,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
49005600,51.42749688,6.096,2510.142447,0.121386472,1,3.5075,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0
49007900,1096.201296,19.5072,2483.176318,0.083671058,0.8072836,4.57,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
49008000,217.5025376,7.62,2502.748674,0.405861078,0.70075955,1.562,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
49012700,580.3278177,15.8496,2462.462986,0.19223413,0.9602356,4.3425,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0
49013100,40.26221014,5.4864,2553.788417,0.080338266,1,2.75844,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0
49014000,95.36020904,26.8224,2539.891014,0.456040222,0.4916384,4,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
50000200,16.19148686,3.048,2975.619751,0.925792709,0.3455651,0.5723,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
51001800,51.3546534,2.5908,2838.679652,0.483333333,0.12841995,0.3762,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
51002100,49.65901906,2.1336,2770.657309,0.91949176,NA,0.51,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0
51002400,131.9438234,2.1336,2837.877797,0.881473305,0.2601982,0.3,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0
51004000,110.94062,2.7432,2774.408727,0.44963688,0.3719585,0.61,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0
51004600,1401.111963,3.048,2774.408727,0.8118646,0.2222739,0.39,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0
51005400,42.98979378,1.8288,2800.788253,0.734389141,NA,0.33,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0
51006300,489.3624986,3.3528,2838.085263,0.809127764,0.1164914,0.5124,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0
51006800,31.10416596,2.1336,2720.229228,0.661227662,0.5535061,0.61,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0
51008100,72.438794,2.4384,2968.283439,0.597549019,NA,0.4639733,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0
51008200,164.1972976,2.8956,2779.241477,0.481665129,0.09056551,0.365,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0
53000700,79.80812606,1.8288,2687.21923,0.904097771,0.3405943,0.43956,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0
53001600,38.01620284,2.1336,2974.166085,0.506127451,0.3139177,0.57912,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
53002000,206.9280924,2.4384,2867.370508,0.779121265,NA,0.3,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0
53002100,210.1493929,2.4384,2729.612522,0.872916029,0.04967024,0.45,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0
53002800,314.0565703,4.8768,2862.946647,0.862320431,0.1036573,0.455,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0
55000300,20.40022126,3.3528,2994.627575,NA,NA,0.5,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0
55000400,289.1643344,13.1064,2893.748102,NA,0.3710468,1.1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0
55002200,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
56003100,104.0285832,6.096,2573.786829,0.757726885,0.99156325,2.1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0
56006600,198.0290472,5.1816,2488.426787,0.606884058,0.9740946,1.74,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0
56011400,283.2802,16.764,2508.435422,0.527918087,0.57252815,2.625,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
56011601,163.5498,13.1064,2489.547065,0.537968172,0.6732461,3,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
56011602,171.2064592,14.3256,2567.639598,0.537968172,0.2996188,1.79,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
56013000,1912.400349,23.1648,2486.577877,0.279693899,0.5196791,1.805,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
56013800,803.3381317,26.5176,2499.197346,0.523060373,0.6988132,3.63804,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
56014100,2118.029399,20.7264,2504.944498,0.32779634,0.6802885,1.83,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
56014200,841.8561452,19.2024,2476.658004,0.221269263,0.4456321,2.29,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
56019100,302.3125826,14.9352,2573.779614,0.493126591,NA,4.32816,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
56019300,76.80535594,19.5072,2576.003573,0.558871154,NA,4.6,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0
56020000,66.975533,13.1064,2526.073003,0.525758305,0.94333265,4.1348,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
56020900,389.7449929,12.8016,2596.808028,0.561823041,NA,2.44,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
56021400,110.5561683,10.9728,2627.55987,0.321277289,NA,1.755,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
56023800,1027.708191,21.0312,2536.582315,0.463033047,0.7113586,4.16,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
56023900,2252.251605,32.9184,2484.768526,0.528176885,0.7028146,4.0275,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
56024000,524.4406811,19.5072,2457.86909,0.511779,0.957058,3.42,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
56024100,143.4207184,15.5448,2454.139278,0.154330709,0.9911655,4.57,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
56024300,657.1169862,18.8976,2532.980103,0.442991335,NA,3.22,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
56024500,143.7849358,20.4216,2459.010898,0.442789267,NA,3.955,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
56025300,367.1918421,14.0208,2568.302484,0.481171803,1,5.8275,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
56029800,180.92297,7.9248,2452.677003,0.361345817,1,3.375,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
56030201,213.7268172,13.1064,2595.338221,0.549866861,NA,3.375,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
56030300,61.53655316,14.6304,2589.831702,0.528296892,NA,4.2672,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
56031000,234.1068041,8.8392,2531.076585,0.335730184,0.778849,2.055,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
56032800,530.8994697,33.2232,2466.394629,0.368736004,0.6738768,6.4,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
56033500,140.2196521,24.6888,2482.279028,0.619222376,NA,6.1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
56035800,102.9440247,27.432,2434.153807,0.227788331,0.7928119,6.1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
56036000,485.8134024,41.7576,2417.567001,0.264961236,0.5506369,3.505,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
56036400,40.6507087,8.2296,2480.207062,0.260869564,NA,2.799,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
56036900,79.53293958,42.672,2417.346048,0.373491511,0.8118821,5.9,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
56037000,139.5519202,27.1272,2588.615727,0.525130517,NA,3.3,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
56037800,195.6454467,10.9728,2452.677003,0.361089807,NA,2.86512,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
56037900,717.5730278,5.7912,2525.385182,0.455380531,0.98142585,1.63392,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
56038300,3049.23212,19.812,2485.460578,0.323164345,0.9456607,2.47875,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
56038500,1802.467397,28.6512,2503.521414,0.308592754,0.7564922,3.8858335,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
56038601,401.3271062,14.0208,2499.106982,0.372724573,0.9966924,4.5725,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0
56038602,241.540886,18.8976,2509.153145,0.372724573,0.8543223,5.03,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0
56038700,275.8461182,22.5552,2374.188847,0.401638416,0.7818834,5.05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
